"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","181","35. Обновляем прогресс выполнения заданий по guid","API_tests","Wed Nov 19 12:50:50 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","234","38. Обновляем список todo по guid","API_tests","Wed Nov 19 12:50:51 UTC 2025","passed","Wed Nov 19 12:50:51 UTC 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","61","24. Проверяем варианты типов запросов /todos","API_tests","Wed Nov 19 12:50:50 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","OPTIONS Challenges","api/tests.spec.js","",""
"","121","19. Обновляем todo запросом PUT","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:49 UTC 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","120","18. Проверяем, что нельзя обновить несуществующий todo запросом POST","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:49 UTC 2025","Update Challenges with POST","api/tests.spec.js","",""
"","237","9. Создаем новое todo","API_tests","Wed Nov 19 12:50:48 UTC 2025","passed","Wed Nov 19 12:50:48 UTC 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","67","14. Создаем новое todo cо слишком объемным payload в поле description, 413","API_tests","Wed Nov 19 12:50:48 UTC 2025","passed","Wed Nov 19 12:50:48 UTC 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","67","4. Получаем ошибку, если эндпоинт todo в ед.ч, 404","API_tests","Wed Nov 19 12:50:47 UTC 2025","passed","Wed Nov 19 12:50:47 UTC 2025","GET Challenges","api/tests.spec.js","",""
"","66","26. Проверяем, что список todos может возвращаться в JSON-формате","API_tests","Wed Nov 19 12:50:50 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","123","22. Обновляем todoId запросом PUT, 400","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:49 UTC 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","61","48. Пытаемся получить authtoken с неверными кредами через POST /secret/token","API_tests","Wed Nov 19 12:50:51 UTC 2025","passed","Wed Nov 19 12:50:52 UTC 2025","Authentication Challenges","api/tests.spec.js","",""
"","61","25. Проверяем, что список todos может возвращаться в XML-формате","API_tests","Wed Nov 19 12:50:50 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","121","16. Обновляем несуществующий todo запросом PUT, 400","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:49 UTC 2025","Creation Challenges with PUT","api/tests.spec.js","",""
"","124","21. Обновляем todo запросом PUT без поля title, 400","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:49 UTC 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","61","30. Проверяем, что возвращается ошибка 406 при невалидном значении Accept","API_tests","Wed Nov 19 12:50:50 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","5939","6. Пользователь может добавить свою статью в Избранное","UI_tests","Wed Nov 19 12:51:18 UTC 2025","passed","Wed Nov 19 12:51:24 UTC 2025","","ui/tests.spec.js","",""
"","145","2. Запрашиваем список challenges","API_tests","Wed Nov 19 12:50:47 UTC 2025","passed","Wed Nov 19 12:50:47 UTC 2025","First Real Challenge","api/tests.spec.js","",""
"","187","23. Удаляем todo по id","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","DELETE Challenges","api/tests.spec.js","",""
"","122","17. Обновляем существующий todo запросом POST","API_tests","Wed Nov 19 12:50:49 UTC 2025","passed","Wed Nov 19 12:50:49 UTC 2025","Update Challenges with POST","api/tests.spec.js","",""
"","61","46. Пытаемся использовать недопустимый метод PATCH в хедерах метода POST /heartbeat","API_tests","Wed Nov 19 12:50:51 UTC 2025","passed","Wed Nov 19 12:50:51 UTC 2025","HTTP Method Override Challenges","api/tests.spec.js","",""
"","196","7. Запрашиваем список todos с фильтром","API_tests","Wed Nov 19 12:50:48 UTC 2025","passed","Wed Nov 19 12:50:48 UTC 2025","GET Challenges","api/tests.spec.js","",""
"","62","11. Создаем новое todo cо слишком длинным title, 400","API_tests","Wed Nov 19 12:50:48 UTC 2025","passed","Wed Nov 19 12:50:48 UTC 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","64","29. Проверяем, что список todos возвращается без хедера Accept","API_tests","Wed Nov 19 12:50:50 UTC 2025","passed","Wed Nov 19 12:50:50 UTC 2025","Accept Challenges","api/tests.spec.js","",""
